"","idno","stfdem","cntry","SatEcon","incpart","Female","AgeResp","Unemp","Religiosity","SocTrust","LRSP","IncDec","YearsEdu","Crtsame","fairelcc","cttresa","fairelc","gvexpdc","Poverty","Inequality"
"22585",8261,3,"RU",1,0,1,77,0,5,3.66666666666667,4,5,15,3,5,9,8,10,3.53553390593274,1.4142135623731
"22586",6711,2,"RU",4,0,1,26,0,1,6,5,7,16,2,2,9,8,8,4.94974746830583,4.24264068711928
"22587",2619,3,"RU",5,0,2,28,0,7,9,1,5,16,0,8,8,9,8,3.53553390593274,0
"22588",5313,6,"RU",5,0,2,73,0,5,5,8,2,7,7,8,7,9,8,1.4142135623731,0
"22589",5741,7,"RU",7,1,2,41,0,1,7,5,7,11,7,5,8,8,9,1.4142135623731,0
"22590",7236,3,"RU",1,0,2,73,0,4,2.66666666666667,2,3,13,5,0,10,10,9,7.07106781186548,5.65685424949238
"22591",3207,1,"RU",2,0,1,26,0,2,1.66666666666667,5,9,16,0,0,10,10,9,4.94974746830583,5.65685424949238
"22592",6615,6,"RU",3,0,2,50,0,8,4,5,10,13,0,6,10,7,10,7.07106781186548,7.07106781186548
"22593",5814,5,"RU",5,1,1,32,0,5,6,4,4,15,5,5,10,10,10,3.53553390593274,3.53553390593274
"22594",2119,3,"RU",0,0,2,63,0,3,2.33333333333333,7,2,13,2,0,10,10,7,7.07106781186548,7.07106781186548
"22595",7212,5,"RU",2,0,2,24,0,5,6.33333333333333,5,9,17,7,3,10,9,7,7.07106781186548,0.707106781186548
"22596",4825,3,"RU",8,0,1,34,0,3,4.33333333333333,5,5,11,0,1,10,9,1,7.07106781186548,7.07106781186548
"22597",3201,1,"RU",1,1,2,55,0,4,3.33333333333333,5,10,11,3,2,10,10,10,3.53553390593274,4.24264068711928
"22598",3485,3,"RU",3,0,2,56,0,4,5,3,3,12,5,6,7,6,6,0.707106781186548,1.4142135623731
"22599",2032,4,"RU",4,0,1,44,0,7,2.66666666666667,6,9,14,2,4,7,7,4,4.24264068711928,2.12132034355964
"22600",4732,3,"RU",3,0,1,81,0,5,7.66666666666667,7,3,4,2,7,9,9,6,1.4142135623731,1.4142135623731
"22601",1230,5,"RU",3,0,2,64,0,3,2.33333333333333,2,3,15,3,2,10,10,10,5.65685424949238,5.65685424949238
"22602",6202,3,"RU",4,0,1,35,0,5,5,5,9,15,5,3,10,10,10,2.82842712474619,2.12132034355964
"22603",3860,2,"RU",6,0,2,28,0,8,1.33333333333333,5,8,18,3,3,10,10,10,7.07106781186548,7.07106781186548
"22604",8356,2,"RU",4,0,2,55,0,3,1.66666666666667,3,7,19,2,3,5,1,5,0,2.12132034355964
"22605",934,6,"RU",7,0,2,30,0,8,7.66666666666667,8,9,16,2,5,10,10,8,1.4142135623731,0.707106781186548
"22606",5223,5,"RU",5,1,2,17,0,5,1,8,3,11,5,8,10,10,10,7.07106781186548,7.07106781186548
"22607",5551,4,"RU",5,0,1,26,0,5,8.33333333333333,5,10,15,6,6,6,5,6,0,0.707106781186548
"22608",6129,5,"RU",5,0,2,15,0,9,8,5,8,8,5,5,5,5,5,0,0
"22609",4615,0,"RU",4,0,2,57,0,5,8,10,4,16,8,5,10,10,10,7.07106781186548,7.07106781186548
"22610",5,3,"RU",4,0,2,23,0,1,2.66666666666667,5,10,15,0,3,6,8,4,0,0.707106781186548
"22611",4932,5,"RU",7,1,1,28,0,10,5.66666666666667,5,5,10,6,7,10,10,10,3.53553390593274,3.53553390593274
"22612",2360,1,"RU",2,0,2,40,0,8,2.33333333333333,5,2,11,0,0,10,10,10,7.07106781186548,7.07106781186548
"22613",265,4,"RU",6,0,1,41,0,5,0,5,10,12,2,3,9,8,9,4.94974746830583,4.94974746830583
"22614",6612,2,"RU",4,1,2,57,0,2,4.66666666666667,7,4,11,3,7,10,7,8,7.07106781186548,7.07106781186548
"22615",4897,5,"RU",2,1,1,44,0,2,3.33333333333333,9,6,11,2,5,10,10,10,7.07106781186548,4.94974746830583
"22616",7662,3,"RU",4,0,1,58,0,6,6.33333333333333,5,2,12,1,6,8,8,8,5.65685424949238,5.65685424949238
"22617",4659,6,"RU",6,0,1,42,0,5,5,5,9,13,5,5,6,6,6,1.4142135623731,1.4142135623731
"22618",5356,7,"RU",7,1,2,78,0,6,7.33333333333333,10,3,15,5,7,10,10,10,2.12132034355964,3.53553390593274
"22619",283,2,"RU",3,1,2,67,0,8,3.66666666666667,6,10,18,0,2,9,9,10,7.07106781186548,7.07106781186548
"22620",6404,3,"RU",6,0,2,50,0,5,2.66666666666667,5,7,15,3,9,4,6,8,2.12132034355964,2.82842712474619
"22621",4416,3,"RU",5,0,2,38,0,2,2.66666666666667,5,2,8,1,1,10,10,8,6.36396103067893,6.36396103067893
"22622",7420,8,"RU",7,0,2,27,0,5,7.66666666666667,5,4,16,6,7,10,10,9,2.82842712474619,3.53553390593274
"22623",3505,4,"RU",5,0,1,62,0,5,5,6,3,14,4,5,5,5,6,0.707106781186548,0
"22624",5958,3,"RU",2,1,2,53,0,3,4,5,2,13,5,4,10,7,10,3.53553390593274,2.12132034355964
"22625",2656,7,"RU",7,1,2,37,0,7,2,5,4,17,7,7,8,8,8,1.4142135623731,1.4142135623731
"22626",925,3,"RU",5,0,1,38,0,5,6,5,7,11,1,3,10,10,10,5.65685424949238,1.4142135623731
"22627",3854,3,"RU",6,0,2,34,0,7,2.33333333333333,6,10,16,2,2,10,10,10,6.36396103067893,7.07106781186548
"22628",1270,5,"RU",5,0,2,38,0,6,7,5,8,16,7,6,8,6,7,0.707106781186548,2.12132034355964
"22629",6337,4,"RU",3,0,1,32,0,2,6.33333333333333,3,10,15,10,3,5,3,4,0.707106781186548,2.12132034355964
"22630",7570,3,"RU",3,1,2,54,0,4,3.66666666666667,5,4,10,0,2,10,8,9,4.94974746830583,4.24264068711928
"22631",2561,3,"RU",3,0,2,27,0,4,7.33333333333333,5,10,15,5,8,10,10,10,2.82842712474619,1.4142135623731
"22632",4354,3,"RU",4,0,2,54,0,6,4.33333333333333,5,8,16,4,3,7,10,8,4.24264068711928,4.24264068711928
"22633",8402,0,"RU",0,0,1,26,0,7,4.33333333333333,8,7,16,7,1,5,4,7,5.65685424949238,0.707106781186548
"22634",5008,4,"RU",3,0,2,52,0,8,3.33333333333333,8,7,8,0,1,10,10,10,7.07106781186548,7.07106781186548
"22635",69,4,"RU",2,0,2,45,0,10,1.66666666666667,3,10,13,1,1,10,10,10,6.36396103067893,5.65685424949238
"22636",1257,0,"RU",5,0,2,66,0,5,9,3,3,11,0,3,10,10,7,7.07106781186548,3.53553390593274
"22637",4703,4,"RU",6,1,2,63,0,9,6,7,3,8,7,6,6,8,9,1.4142135623731,0
"22638",5728,7,"RU",6,1,2,40,0,3,8.66666666666667,5,6,10,8,7,9,10,7,0.707106781186548,0.707106781186548
"22639",4731,4,"RU",5,1,1,66,0,8,7,6,4,10,5,6,5,9,10,4.24264068711928,1.4142135623731
"22640",8,4,"RU",4,0,1,29,0,2,4,5,9,13,2,3,7,7,6,2.12132034355964,2.82842712474619
"22641",8145,10,"RU",10,0,1,28,0,3,7,10,10,12,8,7,10,10,10,3.53553390593274,2.12132034355964
"22642",3731,4,"RU",4,0,1,48,0,5,5,7,8,15,2,5,5,4,2,1.4142135623731,0
"22643",5354,4,"RU",4,1,1,21,0,6,5.66666666666667,6,10,12,4,2,10,10,10,2.82842712474619,2.12132034355964
"22644",4901,10,"RU",2,1,2,47,0,5,0,5,6,10,0,5,5,5,5,3.53553390593274,3.53553390593274
"22645",2471,5,"RU",5,0,1,51,0,5,0.666666666666667,4,10,11,5,4,10,10,10,3.53553390593274,0
"22646",791,3,"RU",6,0,2,70,0,9,5.33333333333333,3,3,12,1,8,9,10,9,5.65685424949238,5.65685424949238
"22647",4658,5,"RU",2,0,2,65,0,7,0.666666666666667,5,5,13,5,5,10,10,10,2.82842712474619,0
"22648",3153,6,"RU",6,1,2,30,0,3,7,10,9,16,0,7,10,10,10,7.07106781186548,2.82842712474619
"22649",4559,3,"RU",2,0,2,30,0,7,4.66666666666667,7,7,15,6,8,8,8,7,1.4142135623731,1.4142135623731
"22650",904,7,"RU",7,1,2,23,1,9,5.66666666666667,7,8,16,4,7,10,8,10,4.94974746830583,2.82842712474619
"22651",5615,0,"RU",0,0,1,72,0,7,6,0,1,8,0,0,10,10,10,7.07106781186548,7.07106781186548
"22652",3488,4,"RU",5,0,1,61,0,4,6,5,4,8,4,3,4,5,6,0.707106781186548,0.707106781186548
"22653",4018,2,"RU",5,0,2,48,0,4,1.33333333333333,5,6,15,1,2,10,10,10,4.24264068711928,2.82842712474619
"22654",5711,6,"RU",4,0,2,65,0,2,6.33333333333333,6,5,15,3,7,10,10,9,5.65685424949238,6.36396103067893
"22655",1371,3,"RU",2,0,1,30,0,6,4,4,9,14,1,6,10,10,4,2.82842712474619,2.12132034355964
"22656",3822,4,"RU",6,0,1,27,0,3,6,2,8,15,3,3,10,10,10,5.65685424949238,4.94974746830583
"22657",5610,1,"RU",2,1,2,53,0,7,6,5,5,19,1,6,10,8,8,1.4142135623731,2.12132034355964
"22658",5556,7,"RU",6,0,2,74,0,8,7.33333333333333,9,9,14,2,2,7,10,5,1.4142135623731,1.4142135623731
"22659",2354,1,"RU",2,0,2,76,0,6,5.66666666666667,5,8,15,0,1,10,10,9,7.07106781186548,7.07106781186548
"22660",4501,2,"RU",2,0,1,81,0,3,3.66666666666667,2,3,11,3,3,8,9,8,2.12132034355964,0
"22661",935,2,"RU",3,0,2,37,0,6,5.33333333333333,5,7,13,2,4,10,10,10,5.65685424949238,2.12132034355964
"22662",8146,2,"RU",2,0,1,18,0,7,5.33333333333333,8,5,11,3,2,10,10,10,7.07106781186548,7.07106781186548
"22663",8904,4,"RU",4,0,2,25,0,7,3,5,8,15,3,4,7,7,7,2.12132034355964,2.12132034355964
"22664",5075,1,"RU",0,1,2,38,0,7,3,5,7,16,0,2,10,10,10,6.36396103067893,6.36396103067893
"22665",6609,4,"RU",5,1,2,40,0,7,6,6,7,16,7,3,9,10,8,6.36396103067893,3.53553390593274
"22666",1455,6,"RU",4,0,1,47,1,4,2.66666666666667,5,9,15,5,7,10,10,10,5.65685424949238,4.94974746830583
"22667",4657,3,"RU",4,0,1,40,0,2,3,2,9,18,0,5,9,9,9,6.36396103067893,6.36396103067893
"22668",7933,0,"RU",0,1,2,58,0,5,4,0,5,11,0,6,10,10,10,6.36396103067893,6.36396103067893
"22669",7840,3,"RU",3,0,2,64,0,8,6,5,6,10,1,3,10,9,9,5.65685424949238,4.24264068711928
"22670",60,5,"RU",5,1,2,31,0,2,4.33333333333333,5,10,15,2,5,9,8,8,4.24264068711928,4.24264068711928
"22671",3956,4,"RU",3,0,1,41,0,2,6.33333333333333,4,10,15,7,8,10,8,10,3.53553390593274,3.53553390593274
"22672",8252,5,"RU",5,0,2,57,0,5,2,5,3,12,5,8,9,8,9,1.4142135623731,1.4142135623731
"22673",2418,2,"RU",1,0,2,76,0,7,1.66666666666667,8,4,12,9,4,10,10,7,5.65685424949238,5.65685424949238
"22674",3102,3,"RU",5,0,2,58,0,5,3.33333333333333,5,6,18,4,10,10,5,6,4.94974746830583,0
"22675",2,5,"RU",5,0,2,27,0,7,6,6,9,12,0,3,7,8,7,2.82842712474619,2.82842712474619
"22676",3089,3,"RU",1,0,2,64,0,7,7,5,7,13,0,2,10,10,10,7.07106781186548,6.36396103067893
"22677",3954,3,"RU",4,0,1,22,1,1,2,3,4,12,3,4,5,8,9,0.707106781186548,1.4142135623731
"22678",5048,3,"RU",2,0,2,76,0,5,3,3,7,15,0,0,10,9,10,6.36396103067893,6.36396103067893
"22679",3764,5,"RU",4,1,2,48,0,2,2.66666666666667,5,2,15,5,5,10,10,10,3.53553390593274,4.94974746830583
"22680",5362,5,"RU",4,1,2,51,0,8,4.33333333333333,8,7,12,1,3,10,10,10,4.24264068711928,4.24264068711928
"22681",4885,6,"RU",6,0,2,73,0,7,7,7,1,9,8,3,1,6,1,0,0
"22682",3077,2,"RU",2,0,2,45,0,6,8.33333333333333,5,6,13,2,6,10,10,10,5.65685424949238,6.36396103067893
"22683",4934,3,"RU",3,0,2,46,0,10,4,5,9,12,2,4,10,10,10,5.65685424949238,2.82842712474619
"22684",5704,3,"RU",2,0,2,81,0,8,4.33333333333333,5,6,7,0,1,8,7,5,4.24264068711928,3.53553390593274
"22685",5201,5,"RU",5,0,2,22,0,6,5.66666666666667,6,7,12,6,6,6,6,5,0,0
"22686",4711,4,"RU",4,1,2,58,0,8,8.33333333333333,7,3,12,4,4,5,8,9,2.12132034355964,0.707106781186548
"22687",972,2,"RU",7,0,2,39,0,3,0.666666666666667,7,10,15,0,5,10,10,10,5.65685424949238,7.07106781186548
"22688",3723,7,"RU",7,0,2,46,0,5,5.33333333333333,3,9,15,4,6,6,5,5,0.707106781186548,0.707106781186548
"22689",3708,2,"RU",3,0,1,58,0,1,4,10,10,15,1,1,10,10,10,6.36396103067893,6.36396103067893
"22690",5369,5,"RU",3,1,1,57,0,5,6.66666666666667,5,6,10,1,3,10,10,10,4.94974746830583,7.07106781186548
"22691",7234,4,"RU",0,0,2,74,0,3,4,5,3,18,4,1,10,10,8,7.07106781186548,0
"22692",8403,6,"RU",7,1,2,64,0,1,8.33333333333333,7,2,11,5,7,10,10,10,2.12132034355964,2.82842712474619
"22693",1384,6,"RU",6,0,2,41,0,2,6,6,8,13,6,6,8,8,8,1.4142135623731,1.4142135623731
"22694",8257,5,"RU",5,1,1,27,0,4,3.33333333333333,5,8,15,4,9,9,8,8,4.24264068711928,2.12132034355964
"22695",7320,2,"RU",4,0,1,22,0,4,4.66666666666667,0,10,14,4,5,8,10,6,4.94974746830583,2.82842712474619
"22696",8360,5,"RU",5,0,1,30,0,3,3.66666666666667,5,9,19,7,1,5,1,2,1.4142135623731,1.4142135623731
"22697",7833,5,"RU",5,0,2,51,0,8,5.66666666666667,4,6,12,3,4,9,8,8,2.12132034355964,2.82842712474619
"22698",2183,7,"RU",6,0,1,79,0,7,5.33333333333333,5,3,4,5,5,9,10,10,4.94974746830583,4.94974746830583
"22699",7757,5,"RU",4,1,1,62,0,9,6.33333333333333,8,2,6,2,4,10,7,10,6.36396103067893,6.36396103067893
"22700",823,5,"RU",5,0,2,19,0,6,4.66666666666667,5,4,12,1,4,9,9,5,1.4142135623731,2.12132034355964
"22701",771,3,"RU",3,0,2,20,1,2,4,3,10,12,4,1,4,4,5,1.4142135623731,0.707106781186548
"22702",5401,2,"RU",5,1,2,48,0,6,4.33333333333333,8,8,13,2,4,9,9,6,1.4142135623731,0.707106781186548
"22703",5470,7,"RU",3,0,1,46,0,4,4.66666666666667,5,9,15,3,7,9,7,6,0.707106781186548,0.707106781186548
"22704",2809,5,"RU",6,0,2,31,0,5,6.66666666666667,3,5,14,4,5,10,10,10,3.53553390593274,2.12132034355964
"22705",7469,7,"RU",5,0,2,39,0,8,8,5,8,11,0,0,10,5,5,7.07106781186548,7.07106781186548
"22706",5573,4,"RU",2,1,1,73,0,1,7,6,2,6,0,2,10,8,10,5.65685424949238,5.65685424949238
"22707",6553,1,"RU",3,0,2,65,0,1,4.33333333333333,5,7,17,5,2,7,10,9,5.65685424949238,6.36396103067893
"22708",4892,2,"RU",5,0,1,79,0,4,6,4,3,7,5,8,4,10,8,1.4142135623731,4.24264068711928
"22709",6317,3,"RU",4,1,2,32,0,2,1.66666666666667,8,10,17,2,7,10,7,9,7.07106781186548,7.07106781186548
"22710",4553,6,"RU",4,0,2,76,0,5,3.33333333333333,3,3,6,4,4,4,5,4,1.4142135623731,1.4142135623731
"22711",263,0,"RU",0,0,1,43,0,3,5,8,10,17,0,1,10,10,9,7.07106781186548,7.07106781186548
"22712",5215,5,"RU",4,0,1,19,0,5,4,5,3,11,4,5,9,10,6,2.82842712474619,0
"22713",3404,3,"RU",1,1,2,65,0,2,1.33333333333333,5,5,16,0,0,10,10,10,7.07106781186548,7.07106781186548
"22714",2375,7,"RU",5,1,1,24,0,1,7,9,7,15,8,7,9,8,3,2.12132034355964,2.12132034355964
"22715",5202,6,"RU",6,0,2,20,0,6,4,4,8,13,5,6,5,6,5,0,0.707106781186548
"22716",6758,3,"RU",3,0,1,23,0,6,5,4,7,10,0,0,10,5,6,5.65685424949238,5.65685424949238
"22717",3003,6,"RU",6,0,2,73,0,7,5,3,2,11,4,3,5,6,6,1.4142135623731,2.12132034355964
"22718",3001,6,"RU",5,0,1,81,0,4,5.66666666666667,6,4,7,8,9,5,2,6,0,0
"22719",1264,4,"RU",4,0,2,43,0,6,2.33333333333333,5,8,13,2,4,10,8,9,4.94974746830583,3.53553390593274
"22720",2504,6,"RU",7,1,2,46,0,5,2.33333333333333,5,4,16,3,3,6,6,4,0.707106781186548,2.12132034355964
"22721",6017,8,"RU",6,0,2,36,0,7,9.33333333333333,10,3,11,7,8,10,10,10,1.4142135623731,1.4142135623731
"22722",247,5,"RU",1,1,1,59,0,1,6.66666666666667,1,10,12,1,5,10,8,9,4.94974746830583,5.65685424949238
"22723",8319,6,"RU",7,0,2,21,0,2,4.66666666666667,6,10,14,5,5,10,7,10,3.53553390593274,2.82842712474619
"22724",1267,3,"RU",2,0,2,39,0,5,6.33333333333333,3,8,16,0,1,10,10,10,7.07106781186548,7.07106781186548
"22725",2952,4,"RU",6,0,2,67,0,3,5.66666666666667,6,4,14,6,6,9,8,8,0.707106781186548,0
"22726",272,5,"RU",5,1,2,59,0,7,5.33333333333333,4,10,14,3,4,9,8,7,0.707106781186548,0.707106781186548
"22727",5371,7,"RU",4,1,2,53,0,7,8.33333333333333,8,7,12,3,4,10,10,10,3.53553390593274,5.65685424949238
"22728",2709,3,"RU",4,0,2,51,0,6,5,5,2,10,3,3,7,3,6,1.4142135623731,1.4142135623731
"22729",7252,3,"RU",3,1,2,51,0,6,7.33333333333333,5,4,10,3,2,10,10,10,7.07106781186548,7.07106781186548
"22730",7832,3,"RU",3,0,2,56,0,3,6,5,5,10,1,3,10,10,8,5.65685424949238,4.24264068711928
"22731",3002,4,"RU",6,0,1,19,0,1,5,6,5,10,6,7,8,6,4,2.82842712474619,2.12132034355964
"22732",5753,3,"RU",4,0,2,42,0,2,6.33333333333333,9,7,15,3,3,10,9,10,6.36396103067893,6.36396103067893
"22733",6013,8,"RU",7,0,1,34,0,10,9,9,5,10,5,7,10,10,10,4.94974746830583,3.53553390593274
"22734",204,3,"RU",2,0,2,65,0,7,2.33333333333333,5,10,13,0,0,10,7,10,7.07106781186548,7.07106781186548
"22735",2576,2,"RU",2,0,2,58,0,3,8,5,3,10,5,7,10,10,8,0.707106781186548,0
"22736",2922,4,"RU",2,0,1,44,0,5,4.33333333333333,5,8,15,0,3,10,7,5,4.24264068711928,3.53553390593274
"22737",242,5,"RU",5,1,2,66,0,5,7,5,10,16,0,0,10,10,10,7.07106781186548,7.07106781186548
"22738",6614,3,"RU",1,1,2,32,0,4,2.66666666666667,9,10,12,2,8,10,8,10,7.07106781186548,7.07106781186548
"22739",5361,4,"RU",4,1,2,22,0,6,5.33333333333333,8,9,13,2,3,10,10,10,2.82842712474619,2.82842712474619
"22740",6106,8,"RU",5,0,1,27,0,8,6.33333333333333,9,6,14,5,6,9,7,4,1.4142135623731,1.4142135623731
"22741",3683,0,"RU",3,0,1,29,0,5,5,7,10,15,0,3,10,10,10,6.36396103067893,1.4142135623731
"22742",2370,1,"RU",0,0,2,63,0,5,2.33333333333333,5,3,18,0,0,10,10,10,7.07106781186548,7.07106781186548
"22743",6903,4,"RU",4,0,2,43,0,5,4,5,7,10,4,2,8,8,9,3.53553390593274,4.24264068711928
"22744",4,5,"RU",5,0,2,27,0,3,5.33333333333333,5,10,13,4,2,10,7,8,2.82842712474619,2.82842712474619
"22745",5068,5,"RU",5,0,1,28,0,1,3,5,9,17,3,5,10,10,10,6.36396103067893,2.82842712474619
"22746",1362,7,"RU",4,1,2,62,0,6,8,6,9,12,0,5,10,9,10,7.07106781186548,7.07106781186548
"22747",5646,7,"RU",6,1,1,49,0,2,4.33333333333333,7,8,14,2,6,10,9,9,3.53553390593274,2.12132034355964
"22748",213,1,"RU",3,1,2,28,0,8,8,7,9,17,0,8,8,7,9,4.94974746830583,5.65685424949238
"22749",1173,5,"RU",5,0,2,57,0,5,2.33333333333333,5,10,15,2,5,10,10,10,4.24264068711928,4.94974746830583
"22750",2514,5,"RU",6,0,1,20,0,5,2.66666666666667,5,9,12,4,3,7,9,4,2.82842712474619,3.53553390593274
"22751",7935,0,"RU",2,0,1,40,0,2,3.66666666666667,0,3,12,0,10,10,10,10,6.36396103067893,6.36396103067893
"22752",8354,4,"RU",4,0,1,66,0,3,3.66666666666667,4,8,12,5,2,4,1,1,2.12132034355964,4.94974746830583
"22753",8363,5,"RU",4,0,2,30,0,3,3.33333333333333,2,10,13,7,3,7,2,6,1.4142135623731,0.707106781186548
"22754",2510,7,"RU",6,0,1,32,0,5,2,5,9,17,2,2,8,7,7,3.53553390593274,4.24264068711928
"22755",7819,0,"RU",5,0,2,71,0,3,4,4,3,11,8,5,10,10,10,6.36396103067893,3.53553390593274
"22756",2163,3,"RU",6,0,2,24,0,7,4.33333333333333,5,10,16,3,3,10,10,10,7.07106781186548,6.36396103067893
"22757",5642,5,"RU",4,1,2,40,0,6,3.33333333333333,6,7,14,1,5,9,7,8,4.24264068711928,4.24264068711928
"22758",4705,5,"RU",5,1,2,65,0,8,8,8,6,15,8,8,9,8,8,1.4142135623731,1.4142135623731
"22759",1273,6,"RU",7,1,2,32,0,7,7.33333333333333,5,9,16,6,6,7,8,7,2.12132034355964,1.4142135623731
"22760",2855,5,"RU",1,0,2,50,0,3,6,7,5,11,1,1,10,10,7,5.65685424949238,4.94974746830583
"22761",5623,4,"RU",4,1,1,61,0,5,3,7,4,13,5,7,8,10,10,2.12132034355964,3.53553390593274
"22762",6863,1,"RU",4,1,2,26,0,5,9.66666666666667,5,1,9,10,8,9,9,8,7.07106781186548,2.12132034355964
"22763",7766,3,"RU",5,0,1,30,0,2,7.66666666666667,5,8,14,3,3,10,9,5,6.36396103067893,6.36396103067893
"22764",8254,3,"RU",4,0,1,47,0,5,1,5,2,11,3,8,9,10,10,4.94974746830583,4.24264068711928
"22765",3544,5,"RU",5,1,2,65,0,3,7.33333333333333,8,6,12,1,4,10,10,10,4.94974746830583,4.94974746830583
"22766",1306,1,"RU",1,0,2,16,0,4,8.33333333333333,5,9,8,2,6,9,6,8,4.94974746830583,3.53553390593274
"22767",2369,5,"RU",3,0,2,76,0,3,4.66666666666667,5,6,15,3,5,5,5,7,3.53553390593274,2.82842712474619
"22768",7327,0,"RU",5,0,1,16,0,5,6,5,10,10,5,5,10,10,10,3.53553390593274,7.07106781186548
"22769",861,5,"RU",5,0,2,76,0,2,5,2,3,7,1,2,10,10,10,5.65685424949238,7.07106781186548
"22770",2562,2,"RU",2,0,2,53,1,1,7.33333333333333,7,9,11,2,9,10,10,8,1.4142135623731,4.94974746830583
"22771",5614,9,"RU",8,1,2,45,0,5,9,10,10,15,10,10,10,10,10,0.707106781186548,1.4142135623731
"22772",7142,3,"RU",3,1,2,58,0,5,6.66666666666667,5,1,12,10,5,8,8,10,3.53553390593274,3.53553390593274
"22773",7267,3,"RU",0,0,2,55,0,2,6,5,9,15,0,3,10,10,10,7.07106781186548,6.36396103067893
"22774",4561,7,"RU",6,0,2,73,0,6,4.66666666666667,7,4,7,6,5,6,8,5,2.12132034355964,1.4142135623731
"22775",755,0,"RU",0,0,2,47,0,5,4,5,10,16,0,1,10,9,10,7.07106781186548,7.07106781186548
"22776",4165,4,"RU",4,1,2,46,0,6,4,5,4,15,3,5,8,8,9,3.53553390593274,5.65685424949238
"22777",266,3,"RU",3,0,2,39,0,3,5,5,10,16,1,1,6,2,10,4.94974746830583,4.94974746830583
"22778",4508,5,"RU",5,0,2,36,0,5,4,5,8,14,5,7,5,10,10,3.53553390593274,4.24264068711928
"22779",5624,6,"RU",6,0,1,49,0,6,5,5,10,19,5,5,10,10,10,4.94974746830583,5.65685424949238
"22780",2523,7,"RU",7,0,1,33,0,7,2.66666666666667,5,9,13,7,4,6,7,8,2.82842712474619,4.24264068711928
"22781",5820,2,"RU",3,0,1,22,0,8,5.33333333333333,5,2,15,0,2,10,10,10,7.07106781186548,0
"22782",5557,6,"RU",5,0,2,70,0,5,5.33333333333333,4,5,15,7,5,5,8,7,1.4142135623731,1.4142135623731
"22783",5813,3,"RU",3,0,2,18,0,4,4,5,3,11,2,2,6,4,5,2.12132034355964,0.707106781186548
"22784",5667,5,"RU",6,0,2,65,0,10,6.66666666666667,1,2,12,2,0,8,10,8,7.07106781186548,6.36396103067893
"22785",2413,1,"RU",0,0,2,61,0,10,7.33333333333333,5,4,11,0,2,10,10,6,6.36396103067893,5.65685424949238
"22786",1108,2,"RU",3,0,1,23,0,4,4.66666666666667,2,9,15,3,3,10,9,10,6.36396103067893,4.24264068711928
"22787",112,0,"RU",3,0,2,23,0,4,0.666666666666667,5,10,17,2,3,10,10,10,5.65685424949238,6.36396103067893
"22788",6345,6,"RU",8,0,2,23,0,3,6,9,5,15,3,8,8,9,10,1.4142135623731,0
"22789",6012,4,"RU",2,0,1,62,0,6,4.33333333333333,5,3,10,1,1,10,10,10,7.07106781186548,6.36396103067893
"22790",3304,6,"RU",6,0,1,64,0,8,7.33333333333333,7,3,12,9,6,10,10,10,0.707106781186548,0.707106781186548
"22791",4911,1,"RU",1,0,1,63,0,5,6.33333333333333,5,3,17,1,1,9,8,9,5.65685424949238,5.65685424949238
"22792",2526,6,"RU",7,0,2,61,0,6,2.33333333333333,5,4,10,5,3,4,7,6,2.82842712474619,3.53553390593274
"22793",5214,5,"RU",6,0,1,18,0,3,3.66666666666667,5,4,11,0,3,10,10,10,7.07106781186548,7.07106781186548
"22794",5023,2,"RU",3,0,1,19,0,5,7,7,5,12,3,3,10,8,2,3.53553390593274,4.94974746830583
"22795",1314,3,"RU",9,1,2,70,0,5,6.66666666666667,6,3,10,3,2,10,10,10,4.94974746830583,4.24264068711928
"22796",218,4,"RU",1,0,2,25,1,1,4,5,6,9,1,1,5,10,7,4.94974746830583,6.36396103067893
"22797",5046,5,"RU",3,1,2,56,0,5,4.66666666666667,5,10,12,0,2,10,9,8,5.65685424949238,4.94974746830583
"22798",4505,5,"RU",8,0,2,46,0,5,3.66666666666667,5,9,12,5,5,5,10,8,2.82842712474619,2.82842712474619
"22799",82,6,"RU",4,0,1,70,0,3,2,7,7,7,0,6,10,10,10,7.07106781186548,7.07106781186548
"22800",7211,0,"RU",2,0,1,36,0,7,5.66666666666667,4,10,11,3,5,10,10,10,3.53553390593274,3.53553390593274
"22801",109,0,"RU",0,0,1,34,0,2,3.66666666666667,4,9,15,0,2,10,10,10,7.07106781186548,7.07106781186548
"22802",5269,8,"RU",7,1,2,34,0,9,8,10,5,15,7,8,10,10,9,0.707106781186548,0.707106781186548
"22803",6382,8,"RU",7,1,2,75,0,6,8,8,3,15,10,9,10,10,10,0,0
"22804",4872,6,"RU",6,0,2,50,0,3,7.33333333333333,3,3,11,4,5,5,6,5,0.707106781186548,1.4142135623731
"22805",7660,5,"RU",7,0,2,40,0,5,5.33333333333333,5,4,15,6,8,7,8,8,0.707106781186548,2.12132034355964
"22806",5070,7,"RU",4,0,2,34,0,4,6.33333333333333,2,10,13,4,4,10,8,8,4.94974746830583,2.82842712474619
"22807",3521,3,"RU",3,0,2,73,0,8,8,7,3,8,6,4,10,10,10,5.65685424949238,5.65685424949238
"22808",5682,3,"RU",3,0,2,57,0,5,4.66666666666667,5,6,14,6,4,9,9,10,7.07106781186548,7.07106781186548
"22809",3487,4,"RU",5,0,1,74,0,5,5.66666666666667,5,1,11,6,5,6,5,6,0.707106781186548,0
